game_turn,player_id,total_score,score_civics,score_empire,score_great_people,score_religion,score_tech,score_wonder,score_trade,score_pillage,score_income,score_scenario1,score_scenario2,score_scenario3,score_category_e,data_source,loaded_at
43,14,29,9,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
43,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
43,63,25,9,0,0,0,16,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,0,42,9,15,0,0,8,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
44,1,26,9,10,0,0,4,0,0,0,0,0,0,0,3,game_scores,2025-08-03 19:13:55.357151
44,2,51,12,21,0,0,10,0,0,0,0,0,0,0,8,game_scores,2025-08-03 19:13:55.357151
44,3,51,12,18,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
44,4,37,9,10,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
44,5,58,9,21,0,0,10,0,0,0,0,0,0,0,18,game_scores,2025-08-03 19:13:55.357151
44,6,31,9,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,7,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,8,29,9,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,9,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,10,32,9,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,11,31,9,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,12,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,13,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,14,29,9,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
44,63,27,9,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,0,43,9,15,0,0,8,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
45,1,29,9,10,0,0,4,0,0,0,0,0,0,0,6,game_scores,2025-08-03 19:13:55.357151
45,2,53,12,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
45,3,51,12,18,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
45,4,37,9,10,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
45,5,58,9,21,0,0,10,0,0,0,0,0,0,0,18,game_scores,2025-08-03 19:13:55.357151
45,6,31,9,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,7,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,8,29,9,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,9,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,10,32,9,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,11,31,9,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,12,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,13,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,14,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
45,63,27,9,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,0,43,9,15,0,0,8,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
46,1,29,9,10,0,0,4,0,0,0,0,0,0,0,6,game_scores,2025-08-03 19:13:55.357151
46,2,53,12,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
46,3,51,12,18,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
46,4,36,9,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
46,5,58,9,21,0,0,10,0,0,0,0,0,0,0,18,game_scores,2025-08-03 19:13:55.357151
46,6,31,9,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,7,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,8,29,9,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,9,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,10,32,9,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,11,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,12,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,13,30,9,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,14,32,9,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
46,63,27,9,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,0,45,9,15,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
47,1,37,12,12,0,0,4,0,0,0,0,0,0,0,9,game_scores,2025-08-03 19:13:55.357151
47,2,53,12,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
47,3,51,12,18,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
47,4,36,9,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
47,5,66,9,29,0,0,10,0,0,0,0,0,0,0,18,game_scores,2025-08-03 19:13:55.357151
47,6,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,7,36,12,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,8,32,12,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,10,35,12,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,11,37,15,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,12,37,12,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,13,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,14,35,12,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
47,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,0,45,9,15,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
48,1,37,12,12,0,0,4,0,0,0,0,0,0,0,9,game_scores,2025-08-03 19:13:55.357151
48,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
48,3,51,12,18,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
48,4,36,9,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
48,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
48,6,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,11,37,15,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,12,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,14,38,15,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
48,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,0,45,9,15,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
49,1,37,12,12,0,0,4,0,0,0,0,0,0,0,9,game_scores,2025-08-03 19:13:55.357151
49,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
49,3,57,12,24,0,0,10,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
49,4,36,9,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
49,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
49,6,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,11,37,15,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,12,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
49,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,0,46,9,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
50,1,37,12,12,0,0,4,0,0,0,0,0,0,0,9,game_scores,2025-08-03 19:13:55.357151
50,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
50,3,62,15,24,0,0,10,0,0,0,0,0,0,0,13,game_scores,2025-08-03 19:13:55.357151
50,4,39,12,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
50,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
50,6,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,11,37,15,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,12,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
50,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,0,49,12,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
51,1,37,12,12,0,0,4,0,0,0,0,0,0,0,9,game_scores,2025-08-03 19:13:55.357151
51,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
51,3,64,15,26,0,0,10,0,0,0,0,0,0,0,13,game_scores,2025-08-03 19:13:55.357151
51,4,39,12,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
51,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
51,6,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,11,37,15,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
51,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,0,49,12,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
52,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
52,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
52,3,66,15,26,0,0,12,0,0,0,0,0,0,0,13,game_scores,2025-08-03 19:13:55.357151
52,4,39,12,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
52,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
52,6,37,12,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,11,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
52,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,0,49,12,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
53,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
53,2,56,15,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
53,3,70,18,26,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
53,4,39,12,9,0,0,6,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
53,5,69,9,29,0,0,12,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
53,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,8,35,15,10,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,9,33,12,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,11,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,13,36,15,11,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
53,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,0,49,12,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
54,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
54,2,56,15,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
54,3,70,18,26,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
54,4,41,12,9,0,0,6,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
54,5,71,9,29,0,0,14,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
54,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,8,37,15,10,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,9,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,11,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,13,38,15,11,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
54,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,0,49,12,15,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
55,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
55,2,56,15,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
55,3,71,18,27,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
55,4,48,12,15,0,0,6,0,0,0,0,0,0,0,15,game_scores,2025-08-03 19:13:55.357151
55,5,72,12,27,0,0,14,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
55,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,8,39,15,10,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,9,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,10,38,15,13,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,11,42,15,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,13,40,15,11,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
55,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,0,50,12,16,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
56,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
56,2,56,15,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
56,3,71,18,27,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
56,4,48,12,15,0,0,6,0,0,0,0,0,0,0,15,game_scores,2025-08-03 19:13:55.357151
56,5,72,12,27,0,0,14,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
56,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,7,39,15,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,8,39,15,10,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,9,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,10,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,11,42,15,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,12,41,15,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,13,40,15,11,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,14,40,15,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
56,63,30,12,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,0,50,12,16,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
57,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
57,2,56,15,21,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
57,3,74,21,27,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
57,4,48,12,15,0,0,6,0,0,0,0,0,0,0,15,game_scores,2025-08-03 19:13:55.357151
57,5,72,12,27,0,0,14,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
57,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,7,42,18,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,8,43,18,11,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,9,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,10,43,18,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,11,45,18,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,12,44,18,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,13,43,18,11,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,14,43,18,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
57,63,33,15,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,0,51,12,17,0,0,10,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
58,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
58,2,57,15,22,0,0,10,0,0,0,0,0,0,0,10,game_scores,2025-08-03 19:13:55.357151
58,3,74,21,27,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
58,4,48,12,15,0,0,6,0,0,0,0,0,0,0,15,game_scores,2025-08-03 19:13:55.357151
58,5,73,12,28,0,0,14,0,0,0,0,0,0,0,19,game_scores,2025-08-03 19:13:55.357151
58,6,39,12,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,7,42,18,12,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,8,44,18,12,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,9,34,12,12,0,0,10,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,10,43,18,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,11,45,18,13,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,12,44,18,14,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,13,43,18,11,0,0,14,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,14,43,18,13,0,0,12,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
58,63,33,15,0,0,0,18,0,0,0,0,0,0,0,0,game_scores,2025-08-03 19:13:55.357151
59,0,53,12,17,0,0,12,0,0,0,0,0,0,0,12,game_scores,2025-08-03 19:13:55.357151
59,1,39,12,12,0,0,4,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
59,2,60,15,22,0,0,12,0,0,0,0,0,0,0,11,game_scores,2025-08-03 19:13:55.357151
59,3,74,21,27,0,0,12,0,0,0,0,0,0,0,14,game_scores,2025-08-03 19:13:55.357151
