game_turn,player_name,tiles_by_type,buildings,districts,population_alt,outgoing_trade_routes,tourism,diplo_victory_points,balance_favor,lifetime_favor,co2_per_turn,data_source,loaded_at
1,CIVILIZATION_POLAND,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_NORWAY,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_MAPUCHE,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_GERMANY,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_GAUL,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_MAYA,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_VILNIUS,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_SAMARKAND,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_PRESLAV,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_JOHANNESBURG,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_MEXICO_CITY,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_LAHORE,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_PALENQUE,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_ANTIOCH,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_FEZ,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
1,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_MEXICO_CITY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_PALENQUE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
2,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_MEXICO_CITY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_PALENQUE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
3,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_MEXICO_CITY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_PALENQUE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
4,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_MEXICO_CITY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_PALENQUE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
5,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_MEXICO_CITY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_PALENQUE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
6,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_PALENQUE,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
7,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_MAPUCHE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_MAYA,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_PALENQUE,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
8,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_POLAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_NORWAY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_MAPUCHE,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_GERMANY,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_GAUL,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_MAYA,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_VILNIUS,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_SAMARKAND,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_JOHANNESBURG,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_LAHORE,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_PALENQUE,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_ANTIOCH,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
9,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_POLAND,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_MAPUCHE,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_GAUL,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_MAYA,9,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_VILNIUS,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_SAMARKAND,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_JOHANNESBURG,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_LAHORE,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_PALENQUE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_ANTIOCH,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
10,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_POLAND,8,11,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_MAPUCHE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_GAUL,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_MAYA,9,10,0,1,0,8,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_VILNIUS,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_SAMARKAND,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_JOHANNESBURG,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_LAHORE,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_PALENQUE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_ANTIOCH,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
11,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_POLAND,8,11,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_MAPUCHE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_GAUL,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_MAYA,9,10,0,1,0,8,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_VILNIUS,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_SAMARKAND,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_JOHANNESBURG,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_MEXICO_CITY,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_LAHORE,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_PALENQUE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_ANTIOCH,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
12,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_POLAND,8,11,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_MAPUCHE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_GAUL,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_MAYA,9,10,0,1,0,8,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_VILNIUS,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_SAMARKAND,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_PRESLAV,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_JOHANNESBURG,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_MEXICO_CITY,7,10,0,2,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_LAHORE,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_PALENQUE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_ANTIOCH,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
13,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_POLAND,8,11,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_MAPUCHE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_GAUL,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_MAYA,9,10,0,1,0,8,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_VILNIUS,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_SAMARKAND,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_PRESLAV,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_JOHANNESBURG,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_MEXICO_CITY,7,10,0,2,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_LAHORE,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_PALENQUE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_ANTIOCH,7,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_FEZ,7,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
14,CIVILIZATION_FREE_CITIES,0,0,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
15,CIVILIZATION_POLAND,8,11,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
15,CIVILIZATION_NORWAY,8,10,0,0,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
15,CIVILIZATION_MAPUCHE,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
15,CIVILIZATION_GERMANY,8,10,0,1,0,0,0,0,0,0,player_stats_2,2025-08-03 19:13:55.349398
