game_id,civilization,game_turn,num_cities,population,techs,civics,yields_science,yields_culture,yields_production,buildings,districts,current_score,science_per_city,population_per_city,buildings_per_city,development_index,science_rank,cities_rank,score_rank,population_rank,final_turn,final_score,final_rank,will_win,game_session
2025-08-02_00:40:50.443837,CIVILIZATION_NETHERLANDS,49,1,6,4,3,5,4,10,12,0,46,5.0,6.0,12.0,0.14285714285714285,3,5,3,3,53,54,3,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CHINA,49,2,7,5,4,7,7,15,11,0,44,3.5,3.5,5.5,0.1836734693877551,1,1,4,1,53,49,4,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CANADA,49,2,4,3,4,4,5,18,11,1,33,2.0,2.0,5.5,0.14285714285714285,5,1,5,4,53,40,5,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_GAUL,49,2,7,5,4,6,3,18,10,0,30,3.0,3.5,5.0,0.1836734693877551,2,1,6,1,53,33,6,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ENGLAND,50,1,4,4,4,4,4,8,11,0,53,4.0,4.0,11.0,0.16,5,5,2,4,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ROME,50,2,4,4,4,5,4,19,11,0,56,2.5,2.0,5.5,0.16,3,1,1,4,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_NETHERLANDS,50,1,6,5,4,7,4,10,12,1,46,7.0,6.0,12.0,0.18,1,5,4,2,53,54,3,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CHINA,50,2,6,5,4,7,6,13,11,0,47,3.5,3.0,5.5,0.18,1,1,3,2,53,49,4,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CANADA,50,2,4,3,4,4,5,18,11,1,38,2.0,2.0,5.5,0.14,5,1,5,4,53,40,5,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_GAUL,50,2,7,5,4,5,3,17,10,0,33,2.5,3.5,5.0,0.18,3,1,6,1,53,33,6,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ROME,51,2,4,4,4,5,4,19,11,0,57,2.5,2.0,5.5,0.1568627450980392,4,2,1,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ENGLAND,51,1,4,4,4,4,4,8,11,0,53,4.0,4.0,11.0,0.1568627450980392,6,5,2,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_NETHERLANDS,51,1,6,5,4,7,4,10,12,1,53,7.0,6.0,12.0,0.17647058823529413,1,5,2,2,53,54,3,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CHINA,51,2,6,5,4,7,6,13,11,0,47,3.5,3.0,5.5,0.17647058823529413,1,2,4,2,53,49,4,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CANADA,51,3,6,3,4,5,6,24,11,1,40,1.6666666666666667,2.0,3.6666666666666665,0.13725490196078433,4,1,5,2,53,40,5,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_GAUL,51,2,7,5,4,7,3,18,10,0,33,3.5,3.5,5.0,0.17647058823529413,1,2,6,1,53,33,6,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ROME,52,2,4,4,4,5,4,20,11,1,57,2.5,2.0,5.5,0.15384615384615385,4,2,1,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ENGLAND,52,1,4,4,4,4,4,8,11,0,54,4.0,4.0,11.0,0.15384615384615385,6,5,2,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_NETHERLANDS,52,1,6,5,4,7,4,10,12,1,54,7.0,6.0,12.0,0.17307692307692307,1,5,2,3,53,54,3,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CHINA,52,2,7,5,5,7,7,16,11,0,49,3.5,3.5,5.5,0.19230769230769232,1,2,4,1,53,49,4,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CANADA,52,3,6,3,4,5,6,23,13,1,40,1.6666666666666667,2.0,4.333333333333333,0.1346153846153846,4,1,5,3,53,40,5,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_GAUL,52,2,7,5,4,6,3,17,10,0,33,3.0,3.5,5.0,0.17307692307692307,3,2,6,1,53,33,6,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ENGLAND,53,1,4,4,4,4,4,8,11,0,57,4.0,4.0,11.0,0.1509433962264151,6,5,1,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_ROME,53,2,4,4,4,5,4,20,11,1,57,2.5,2.0,5.5,0.1509433962264151,4,2,1,5,53,57,1,1,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_NETHERLANDS,53,1,6,5,4,7,4,10,12,1,54,7.0,6.0,12.0,0.16981132075471697,1,5,3,3,53,54,3,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CHINA,53,2,7,6,5,7,12,16,11,0,49,3.5,3.5,5.5,0.20754716981132076,1,2,4,1,53,49,4,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_CANADA,53,3,6,3,4,5,6,23,13,1,40,1.6666666666666667,2.0,4.333333333333333,0.1320754716981132,4,1,5,3,53,40,5,0,Previous_Game
2025-08-02_00:40:50.443837,CIVILIZATION_GAUL,53,2,7,5,4,7,3,18,10,0,33,3.5,3.5,5.0,0.16981132075471697,1,2,6,1,53,33,6,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_NETHERLANDS,54,1,6,5,4,8,5,10,12,1,54,8.0,6.0,12.0,0.16666666666666666,1,5,3,3,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ENGLAND,54,1,4,4,4,4,5,8,11,0,59,4.0,4.0,11.0,0.14814814814814814,6,5,1,5,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ROME,54,2,4,4,4,5,4,22,11,1,57,2.5,2.0,5.5,0.14814814814814814,4,2,2,5,56,57,3,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CHINA,54,2,7,6,5,7,12,16,11,0,49,3.5,3.5,5.5,0.2037037037037037,2,2,4,1,56,56,4,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CANADA,54,3,6,3,4,5,6,23,13,1,40,1.6666666666666667,2.0,4.333333333333333,0.12962962962962962,4,1,5,3,56,40,5,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_GAUL,54,2,7,5,4,6,3,17,10,0,33,3.0,3.5,5.0,0.16666666666666666,3,2,6,1,56,33,6,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_NETHERLANDS,55,1,6,5,4,8,5,10,12,1,55,8.0,6.0,12.0,0.16363636363636364,1,5,4,3,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ENGLAND,55,1,4,4,4,4,5,8,11,0,59,4.0,4.0,11.0,0.14545454545454545,6,5,1,6,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ROME,55,2,5,4,4,6,6,24,11,1,57,3.0,2.5,5.5,0.14545454545454545,4,2,2,5,56,57,3,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CHINA,55,2,7,6,5,7,12,16,11,0,56,3.5,3.5,5.5,0.2,2,2,3,1,56,56,4,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CANADA,55,3,6,3,4,6,6,23,13,1,40,2.0,2.0,4.333333333333333,0.12727272727272726,4,1,5,3,56,40,5,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_GAUL,55,2,7,5,4,7,3,18,10,0,33,3.5,3.5,5.0,0.16363636363636364,2,2,6,1,56,33,6,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_NETHERLANDS,56,1,6,5,4,8,5,10,12,1,59,8.0,6.0,12.0,0.16071428571428573,1,5,1,4,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ENGLAND,56,1,4,4,4,4,5,8,11,0,59,4.0,4.0,11.0,0.14285714285714285,6,5,1,6,56,59,1,1,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_ROME,56,2,5,4,4,6,6,24,11,1,57,3.0,2.5,5.5,0.14285714285714285,3,2,3,5,56,57,3,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CHINA,56,2,7,6,5,7,12,15,11,0,56,3.5,3.5,5.5,0.19642857142857142,2,2,4,1,56,56,4,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_CANADA,56,3,7,3,4,6,6,25,13,1,40,2.0,2.3333333333333335,4.333333333333333,0.125,3,1,5,1,56,40,5,0,Previous_Game
2025-08-02_00:42:06.276581,CIVILIZATION_GAUL,56,2,7,5,5,6,3,17,10,0,33,3.0,3.5,5.0,0.17857142857142858,3,2,6,1,56,33,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,57,2,5,4,4,5,5,11,11,0,59,2.5,2.5,5.5,0.14035087719298245,5,2,2,5,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,57,1,6,6,5,8,5,10,12,1,59,8.0,6.0,12.0,0.19298245614035087,1,6,2,4,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,57,2,7,6,5,7,12,15,11,0,55,3.5,3.5,5.5,0.19298245614035087,2,2,4,2,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,57,2,4,4,4,5,6,20,11,1,61,2.5,2.0,5.5,0.14035087719298245,5,2,1,6,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,57,3,7,3,4,6,6,25,13,1,40,2.0,2.3333333333333335,4.333333333333333,0.12280701754385964,4,1,5,2,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,57,2,8,5,5,7,9,19,10,0,39,3.5,4.0,5.0,0.17543859649122806,2,2,6,1,62,44,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,58,2,6,4,4,6,5,13,12,0,68,3.0,3.0,6.0,0.13793103448275862,3,3,1,4,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,58,1,6,6,5,8,5,10,12,1,59,8.0,6.0,12.0,0.1896551724137931,1,6,3,4,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,58,3,8,6,5,8,14,17,11,0,55,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.1896551724137931,1,1,4,1,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,58,2,4,5,4,5,6,21,11,1,61,2.5,2.0,5.5,0.15517241379310345,6,3,2,6,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,58,3,7,3,4,6,6,25,13,1,45,2.0,2.3333333333333335,4.333333333333333,0.1206896551724138,3,1,5,3,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,58,2,8,5,5,6,9,18,10,0,41,3.0,4.0,5.0,0.1724137931034483,3,3,6,1,62,44,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,59,2,6,4,4,6,5,13,12,0,68,3.0,3.0,6.0,0.13559322033898305,4,3,1,5,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,59,1,7,6,5,9,5,9,14,1,59,9.0,7.0,14.0,0.1864406779661017,1,6,3,3,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,59,3,8,6,5,8,12,17,11,0,57,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.1864406779661017,2,1,4,1,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,59,2,4,5,4,5,6,21,11,1,61,2.5,2.0,5.5,0.15254237288135594,6,3,2,6,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,59,3,7,3,4,6,6,25,13,1,47,2.0,2.3333333333333335,4.333333333333333,0.11864406779661017,4,1,5,3,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,59,2,8,5,5,7,9,19,10,0,41,3.5,4.0,5.0,0.1694915254237288,3,3,6,1,62,44,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,60,2,6,4,4,6,5,13,12,0,68,3.0,3.0,6.0,0.13333333333333333,3,3,1,5,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,60,1,7,6,5,9,5,9,14,1,59,9.0,7.0,14.0,0.18333333333333332,1,6,3,3,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,60,3,8,6,5,8,14,17,11,0,57,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.18333333333333332,2,1,4,1,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,60,2,4,5,4,5,6,21,11,1,61,2.5,2.0,5.5,0.15,6,3,2,6,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,60,3,7,3,4,6,6,25,13,1,47,2.0,2.3333333333333335,4.333333333333333,0.11666666666666667,3,1,5,3,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,60,2,8,5,5,6,9,18,10,0,41,3.0,4.0,5.0,0.16666666666666666,3,3,6,1,62,44,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,61,2,6,4,5,6,5,15,12,0,68,3.0,3.0,6.0,0.14754098360655737,4,4,1,5,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,61,1,7,6,5,9,5,9,14,1,59,9.0,7.0,14.0,0.18032786885245902,1,6,4,3,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,61,3,8,6,6,8,12,17,11,0,64,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.19672131147540983,2,1,2,1,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,61,3,5,5,4,6,8,26,12,1,61,2.0,1.6666666666666667,4.0,0.14754098360655737,4,1,3,6,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,61,3,7,4,5,6,6,25,13,1,47,2.0,2.3333333333333335,4.333333333333333,0.14754098360655737,4,1,5,3,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,61,2,8,6,5,7,9,19,10,0,41,3.5,4.0,5.0,0.18032786885245902,3,4,6,1,62,44,6,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ENGLAND,62,2,6,4,5,6,12,15,12,0,73,3.0,3.0,6.0,0.14516129032258066,4,4,1,5,62,73,1,1,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_NETHERLANDS,62,1,7,6,5,9,5,9,14,1,66,9.0,7.0,14.0,0.1774193548387097,1,6,2,3,62,66,2,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CHINA,62,3,8,6,6,8,14,16,11,0,65,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.1935483870967742,2,1,3,1,62,65,3,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_ROME,62,3,6,5,5,8,8,27,12,1,64,2.6666666666666665,2.0,4.0,0.16129032258064516,2,1,4,5,62,64,4,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_CANADA,62,3,7,4,5,6,6,24,13,1,47,2.0,2.3333333333333335,4.333333333333333,0.14516129032258066,4,1,5,3,62,47,5,0,Previous_Game
2025-08-02_00:46:14.998338,CIVILIZATION_GAUL,62,2,8,7,5,6,9,18,10,0,44,3.0,4.0,5.0,0.1935483870967742,4,4,6,1,62,44,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,63,1,7,6,6,9,5,9,14,1,66,9.0,7.0,14.0,0.19047619047619047,1,6,3,3,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,63,3,8,6,6,8,12,16,11,0,69,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.19047619047619047,2,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,63,2,6,5,5,6,12,15,12,0,73,3.0,3.0,6.0,0.15873015873015872,5,4,1,5,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,63,3,6,5,5,8,8,27,12,1,66,2.6666666666666665,2.0,4.0,0.15873015873015872,2,1,3,5,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,63,2,8,7,5,7,9,19,10,0,44,3.5,4.0,5.0,0.19047619047619047,4,4,6,1,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,63,3,7,5,5,6,6,25,13,1,47,2.0,2.3333333333333335,4.333333333333333,0.15873015873015872,5,1,5,3,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,64,1,7,6,6,9,5,9,14,1,69,9.0,7.0,14.0,0.1875,1,6,2,4,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,64,3,8,6,7,8,14,16,11,0,69,2.6666666666666665,2.6666666666666665,3.6666666666666665,0.203125,2,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,64,2,7,5,5,6,12,15,12,0,73,3.0,3.5,6.0,0.15625,5,4,1,4,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,64,3,6,6,5,8,8,27,12,1,66,2.6666666666666665,2.0,4.0,0.171875,2,1,4,6,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,64,2,8,7,5,6,9,18,10,0,48,3.0,4.0,5.0,0.1875,5,4,6,1,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,64,3,8,5,6,7,6,25,13,1,50,2.3333333333333335,2.6666666666666665,4.333333333333333,0.171875,4,1,5,1,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,65,1,7,6,6,9,5,9,14,1,72,9.0,7.0,14.0,0.18461538461538463,1,6,2,4,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,65,3,10,6,7,9,14,19,11,0,71,3.0,3.3333333333333335,3.6666666666666665,0.2,1,1,3,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,65,2,7,5,5,6,12,15,12,0,78,3.0,3.5,6.0,0.15384615384615385,6,4,1,4,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,65,3,6,6,5,8,8,27,12,1,66,2.6666666666666665,2.0,4.0,0.16923076923076924,3,1,4,6,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,65,2,8,7,5,7,9,19,10,0,48,3.5,4.0,5.0,0.18461538461538463,4,4,6,2,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,65,3,8,5,6,7,6,25,13,1,50,2.3333333333333335,2.6666666666666665,4.333333333333333,0.16923076923076924,4,1,5,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,66,1,7,6,6,9,5,9,14,1,71,9.0,7.0,14.0,0.18181818181818182,1,6,2,4,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,66,3,10,6,7,9,16,18,11,0,71,3.0,3.3333333333333335,3.6666666666666665,0.19696969696969696,1,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,66,2,8,6,5,7,13,15,12,0,80,3.5,4.0,6.0,0.16666666666666666,4,4,1,2,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,66,3,6,7,6,8,8,27,12,1,66,2.6666666666666665,2.0,4.0,0.19696969696969696,3,1,4,6,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,66,2,8,7,5,6,9,18,10,0,49,3.0,4.0,5.0,0.18181818181818182,5,4,6,2,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,66,3,7,6,6,6,6,23,13,1,50,2.0,2.3333333333333335,4.333333333333333,0.18181818181818182,5,1,5,4,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,67,1,7,6,6,9,5,9,14,1,73,9.0,7.0,14.0,0.1791044776119403,1,6,3,4,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,67,3,10,6,7,9,14,19,11,1,78,3.0,3.3333333333333335,3.6666666666666665,0.19402985074626866,1,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,67,2,8,6,5,7,13,15,12,0,82,3.5,4.0,6.0,0.16417910447761194,4,4,1,2,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,67,3,6,7,6,8,8,27,12,1,66,2.6666666666666665,2.0,4.0,0.19402985074626866,3,1,4,6,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,67,2,8,7,6,7,9,16,10,0,51,3.5,4.0,5.0,0.19402985074626866,4,4,5,2,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,67,3,7,6,6,6,6,23,13,1,50,2.0,2.3333333333333335,4.333333333333333,0.1791044776119403,6,1,6,4,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,68,1,7,6,6,9,5,9,14,1,76,9.0,7.0,14.0,0.17647058823529413,1,6,3,5,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,68,3,10,6,7,9,16,19,11,1,79,3.0,3.3333333333333335,3.6666666666666665,0.19117647058823528,1,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,68,2,8,6,5,7,13,15,12,0,82,3.5,4.0,6.0,0.16176470588235295,4,4,1,2,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,68,3,6,7,6,9,8,27,13,1,70,3.0,2.0,4.333333333333333,0.19117647058823528,1,1,4,6,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,68,2,8,7,6,6,9,15,10,0,51,3.0,4.0,5.0,0.19117647058823528,6,4,5,2,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,68,3,8,6,6,7,6,25,13,1,50,2.3333333333333335,2.6666666666666665,4.333333333333333,0.17647058823529413,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,69,1,7,7,6,9,5,9,14,1,77,9.0,7.0,14.0,0.18840579710144928,1,6,3,5,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,69,3,10,6,7,9,14,19,11,1,81,3.0,3.3333333333333335,3.6666666666666665,0.18840579710144928,1,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,69,2,8,7,6,7,13,14,12,0,82,3.5,4.0,6.0,0.18840579710144928,4,4,1,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,69,3,7,7,6,9,9,29,13,1,70,3.0,2.3333333333333335,4.333333333333333,0.18840579710144928,1,1,4,5,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,69,2,8,7,6,7,9,16,10,0,51,3.5,4.0,5.0,0.18840579710144928,4,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,69,3,9,6,6,7,7,25,13,1,50,2.3333333333333335,3.0,4.333333333333333,0.17391304347826086,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,70,1,7,7,6,9,5,9,14,1,77,9.0,7.0,14.0,0.18571428571428572,2,6,3,6,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,70,3,11,6,7,9,17,22,11,1,82,3.0,3.6666666666666665,3.6666666666666665,0.18571428571428572,2,1,2,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,70,2,8,7,6,7,13,14,12,0,83,3.5,4.0,6.0,0.18571428571428572,4,4,1,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,70,3,8,7,7,10,9,32,13,1,72,3.3333333333333335,2.6666666666666665,4.333333333333333,0.2,1,1,4,3,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,70,2,8,8,6,6,9,15,10,0,57,3.0,4.0,5.0,0.2,6,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,70,3,9,6,6,7,7,25,13,1,53,2.3333333333333335,3.0,4.333333333333333,0.17142857142857143,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,71,1,7,7,6,9,5,9,14,1,80,9.0,7.0,14.0,0.18309859154929578,2,6,3,6,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,71,3,11,6,8,9,16,22,11,1,85,3.0,3.6666666666666665,3.6666666666666665,0.19718309859154928,2,1,1,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,71,2,8,7,6,7,13,14,12,0,83,3.5,4.0,6.0,0.18309859154929578,4,4,2,3,75,92,3,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ROME,71,3,8,8,7,10,9,32,13,1,77,3.3333333333333335,2.6666666666666665,4.333333333333333,0.2112676056338028,1,1,4,3,75,83,4,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_GAUL,71,2,8,9,7,7,9,16,10,1,57,3.5,4.0,5.0,0.22535211267605634,4,4,5,3,75,63,5,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CANADA,71,3,9,7,6,7,7,25,13,2,53,2.3333333333333335,3.0,4.333333333333333,0.18309859154929578,4,1,6,2,75,54,6,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_NETHERLANDS,72,1,7,7,6,9,5,9,14,1,88,9.0,7.0,14.0,0.18055555555555555,2,6,1,6,75,109,1,1,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_CHINA,72,3,11,6,8,9,16,22,11,1,88,3.0,3.6666666666666665,3.6666666666666665,0.19444444444444445,2,2,1,1,75,96,2,0,Previous_Game
2025-08-02_00:50:07.689815,CIVILIZATION_ENGLAND,72,2,8,7,6,7,13,14,12,0,86,3.5,4.0,6.0,0.18055555555555555,5,4,3,4,75,92,3,0,Previous_Game
